order_id,order_date,region,segment,category,account,order_value
ORD-159750,2026-04-30,North-West,consumer,fashion,,1209.76
ORD-159751,2026-04-30,North-West,consumer,fashion,,2606.63
ORD-159752,2026-04-30,North-West,consumer,electronics,,2888.43
ORD-159753,2026-04-30,North-West,consumer,grocery,,1749.07
ORD-159754,2026-04-30,North-West,consumer,fashion,,2524.79
ORD-159755,2026-04-30,North-West,consumer,grocery,,3132.99
ORD-159756,2026-04-30,North-West,consumer,fashion,,1676.54
ORD-159757,2026-04-30,North-West,consumer,electronics,,2935.19
ORD-159758,2026-04-30,North-West,consumer,grocery,,2286.78
ORD-159759,2026-04-30,North-West,consumer,grocery,,2874.17
ORD-159760,2026-04-30,North-West,consumer,grocery,,2409.24
ORD-159761,2026-04-30,North-West,consumer,grocery,,1349.44
ORD-159762,2026-04-30,North-West,consumer,fashion,,2042.27
ORD-159763,2026-04-30,North-West,consumer,fashion,,2343.21
ORD-159764,2026-04-30,North-West,consumer,grocery,,1020.95
ORD-159765,2026-04-30,North-West,consumer,electronics,,4386.51
ORD-159766,2026-04-30,North-West,consumer,electronics,,2138.97
ORD-159767,2026-04-30,North-West,smb,electronics,,16430.43
ORD-159768,2026-04-30,North-West,smb,electronics,,22802.31
ORD-159769,2026-04-30,North-West,smb,fashion,,14586.27
ORD-159770,2026-04-30,North-West,smb,grocery,,23006.1
ORD-159771,2026-04-30,North-West,smb,electronics,,23750.02
ORD-159772,2026-04-30,North-West,smb,grocery,,15289.98
ORD-159773,2026-04-30,South,consumer,grocery,,1362.81
ORD-159774,2026-04-30,South,consumer,electronics,,2621.68
ORD-159775,2026-04-30,South,consumer,fashion,,2421.26
ORD-159776,2026-04-30,South,consumer,electronics,,4054.24
ORD-159777,2026-04-30,South,consumer,fashion,,3647.53
ORD-159778,2026-04-30,South,consumer,fashion,,407.75
ORD-159779,2026-04-30,South,consumer,fashion,,842.9
ORD-159780,2026-04-30,South,consumer,grocery,,3636.73
ORD-159781,2026-04-30,South,consumer,electronics,,3139.14
ORD-159782,2026-04-30,South,consumer,grocery,,1741.94
ORD-159783,2026-04-30,South,consumer,fashion,,2664.1
ORD-159784,2026-04-30,South,consumer,electronics,,2144.24
ORD-159785,2026-04-30,South,consumer,grocery,,2163.83
ORD-159786,2026-04-30,South,consumer,electronics,,2842.9
ORD-159787,2026-04-30,South,consumer,electronics,,2860.35
ORD-159788,2026-04-30,South,consumer,grocery,,2156.02
ORD-159789,2026-04-30,South,consumer,fashion,,2007.49
ORD-159790,2026-04-30,South,consumer,fashion,,1949.56
ORD-159791,2026-04-30,South,consumer,fashion,,1912.21
ORD-159792,2026-04-30,South,consumer,electronics,,1347.22
ORD-159793,2026-04-30,South,consumer,fashion,,3309.78
ORD-159794,2026-04-30,South,consumer,electronics,,4856.92
ORD-159795,2026-04-30,South,consumer,fashion,,2302.53
ORD-159796,2026-04-30,South,consumer,fashion,,2320.72
ORD-159797,2026-04-30,South,consumer,electronics,,5027.57
ORD-159798,2026-04-30,South,consumer,fashion,,998.83
ORD-159799,2026-04-30,South,consumer,electronics,,1824.32
ORD-159800,2026-04-30,South,consumer,fashion,,2714.81
ORD-159801,2026-04-30,South,consumer,fashion,,2247.37
ORD-159802,2026-04-30,South,consumer,grocery,,1778.59
ORD-159803,2026-04-30,South,consumer,fashion,,4247.52
ORD-159804,2026-04-30,South,consumer,fashion,,3258.14
ORD-159805,2026-04-30,South,consumer,grocery,,2824.27
ORD-159806,2026-04-30,South,consumer,electronics,,3306.51
ORD-159807,2026-04-30,South,consumer,fashion,,2712.13
ORD-159808,2026-04-30,South,consumer,fashion,,3190.9
ORD-159809,2026-04-30,South,consumer,electronics,,3116.4
ORD-159810,2026-04-30,South,consumer,grocery,,727.21
ORD-159811,2026-04-30,South,consumer,electronics,,2384.57
ORD-159812,2026-04-30,South,consumer,grocery,,2386.14
ORD-159813,2026-04-30,South,consumer,grocery,,1527.8
ORD-159814,2026-04-30,South,consumer,fashion,,1831.69
ORD-159815,2026-04-30,South,consumer,grocery,,2191.06
ORD-159816,2026-04-30,South,consumer,grocery,,2308.78
ORD-159817,2026-04-30,South,smb,fashion,,19242.78
ORD-159818,2026-04-30,South,smb,fashion,,21453.19
ORD-159819,2026-04-30,South,smb,electronics,,15908.86
ORD-159820,2026-04-30,South,smb,fashion,,12544.56
ORD-159821,2026-04-30,East,consumer,fashion,,3663.01
ORD-159822,2026-04-30,East,consumer,fashion,,2724.59
ORD-159823,2026-04-30,East,consumer,fashion,,1676.73
ORD-159824,2026-04-30,East,consumer,fashion,,992.25
ORD-159825,2026-04-30,East,consumer,electronics,,2414.94
ORD-159826,2026-04-30,East,consumer,electronics,,2429.1
ORD-159827,2026-04-30,East,consumer,grocery,,3795.57
ORD-159828,2026-04-30,East,consumer,grocery,,2571.28
ORD-159829,2026-04-30,East,consumer,fashion,,3243.21
ORD-159830,2026-04-30,East,consumer,electronics,,2848.52
ORD-159831,2026-04-30,East,consumer,fashion,,2462.8
ORD-159832,2026-04-30,East,consumer,fashion,,1153.62
ORD-159833,2026-04-30,East,consumer,fashion,,1363.11
ORD-159834,2026-04-30,East,consumer,electronics,,2765.17
ORD-159835,2026-04-30,East,consumer,fashion,,2593.14
ORD-159836,2026-04-30,East,consumer,fashion,,972.1
ORD-159837,2026-04-30,East,consumer,fashion,,1829.21
ORD-159838,2026-04-30,East,consumer,electronics,,975.22
ORD-159839,2026-04-30,East,smb,electronics,,10240.91
ORD-159840,2026-04-30,East,smb,fashion,,16338.92
ORD-159841,2026-04-30,West,consumer,grocery,,2435.97
ORD-159842,2026-04-30,West,consumer,electronics,,2167.14
ORD-159843,2026-04-30,West,consumer,electronics,,3331.04
ORD-159844,2026-04-30,West,consumer,grocery,,1695.15
ORD-159845,2026-04-30,West,consumer,grocery,,699.73
ORD-159846,2026-04-30,West,consumer,grocery,,2407.75
ORD-159847,2026-04-30,West,consumer,grocery,,3044.79
ORD-159848,2026-04-30,West,consumer,fashion,,3644.89
ORD-159849,2026-04-30,West,consumer,fashion,,2109.37
ORD-159850,2026-04-30,West,consumer,grocery,,3313.92
ORD-159851,2026-04-30,West,consumer,electronics,,2571.62
ORD-159852,2026-04-30,West,consumer,electronics,,2845.73
ORD-159853,2026-04-30,West,consumer,fashion,,2739.02
ORD-159854,2026-04-30,West,consumer,electronics,,904.62
ORD-159855,2026-04-30,West,consumer,electronics,,1265.27
ORD-159856,2026-04-30,West,consumer,fashion,,1508.04
ORD-159857,2026-04-30,West,consumer,fashion,,1862.36
ORD-159858,2026-04-30,West,consumer,electronics,,1796.92
ORD-159859,2026-04-30,West,consumer,electronics,,2212.95
ORD-159860,2026-04-30,West,consumer,grocery,,2269.33
ORD-159861,2026-04-30,West,consumer,fashion,,2100.37
ORD-159862,2026-04-30,West,consumer,fashion,,3636.22
ORD-159863,2026-04-30,West,consumer,electronics,,3242.13
ORD-159864,2026-04-30,West,consumer,electronics,,2056.86
ORD-159865,2026-04-30,West,consumer,grocery,,3427.42
ORD-159866,2026-04-30,West,consumer,grocery,,4709.97
ORD-159867,2026-04-30,West,consumer,electronics,,2550.99
ORD-159868,2026-04-30,West,consumer,grocery,,1543.12
ORD-159869,2026-04-30,West,consumer,electronics,,1988.44
ORD-159870,2026-04-30,West,consumer,electronics,,3029.95
ORD-159871,2026-04-30,West,consumer,fashion,,1746.19
ORD-159872,2026-04-30,West,consumer,electronics,,1721.43
ORD-159873,2026-04-30,West,consumer,electronics,,2247.76
ORD-159874,2026-04-30,West,consumer,grocery,,3251.71
ORD-159875,2026-04-30,West,consumer,fashion,,2879.92
ORD-159876,2026-04-30,West,consumer,electronics,,3628.04
ORD-159877,2026-04-30,West,consumer,grocery,,1215.08
ORD-159878,2026-04-30,West,smb,grocery,,18040.56
ORD-159879,2026-04-30,West,smb,fashion,,16254.4
ORD-159880,2026-04-30,West,smb,grocery,,10826.2
ORD-159881,2026-04-30,West,smb,grocery,,25672.61
ORD-159882,2026-04-30,North-West,enterprise,electronics,ENT-014|Lotus Wholesale,81474.96
ORD-159883,2026-04-30,North-West,enterprise,fashion,ENT-017|Orchid Mart,34993.42
ORD-159884,2026-04-30,South,enterprise,grocery,ENT-022|Tulip Mart,91457.84
ORD-159885,2026-04-30,South,enterprise,fashion,ENT-026|Xenia Traders,88238.95
ORD-159886,2026-04-30,South,enterprise,fashion,ENT-027|Yamuna Mart,46203.57
ORD-159887,2026-04-30,East,enterprise,fashion,ENT-029|Anvil Supplies,73727.19
ORD-159888,2026-04-30,East,enterprise,grocery,ENT-029|Anvil Supplies,97975.9
ORD-159889,2026-04-30,East,enterprise,grocery,ENT-031|Corbett Traders,68805.16
ORD-159890,2026-04-30,West,enterprise,electronics,ENT-036|Havelock Retail,87080.66
ORD-159891,2026-04-30,West,enterprise,grocery,ENT-037|Iris Trading,112844.88
ORD-159892,2026-05-01,North,consumer,fashion,,906.91
ORD-159893,2026-05-01,North,consumer,grocery,,2910.49
ORD-159894,2026-05-01,North,consumer,electronics,,3509.35
ORD-159895,2026-05-01,North,consumer,fashion,,2894.23
ORD-159896,2026-05-01,North,consumer,electronics,,2422.88
ORD-159897,2026-05-01,North,consumer,electronics,,618.08
ORD-159898,2026-05-01,North,consumer,fashion,,1555.4
ORD-159899,2026-05-01,North,consumer,fashion,,1650.6
ORD-159900,2026-05-01,North,consumer,electronics,,3457.19
ORD-159901,2026-05-01,North,consumer,fashion,,898.48
ORD-159902,2026-05-01,North,consumer,grocery,,4472.43
ORD-159903,2026-05-01,North,consumer,electronics,,1918.69
ORD-159904,2026-05-01,North,consumer,grocery,,2691.13
ORD-159905,2026-05-01,North,consumer,grocery,,2746.91
ORD-159906,2026-05-01,North,consumer,grocery,,1643.0
ORD-159907,2026-05-01,North,consumer,grocery,,2075.63
ORD-159908,2026-05-01,North,consumer,electronics,,749.64
ORD-159909,2026-05-01,North,consumer,grocery,,3346.28
ORD-159910,2026-05-01,North,consumer,electronics,,3029.65
ORD-159911,2026-05-01,North,consumer,grocery,,1803.63
ORD-159912,2026-05-01,North,consumer,grocery,,3195.69
ORD-159913,2026-05-01,North,consumer,electronics,,2390.35
ORD-159914,2026-05-01,North,consumer,grocery,,634.43
ORD-159915,2026-05-01,North,consumer,fashion,,3409.31
ORD-159916,2026-05-01,North,consumer,electronics,,2590.02
ORD-159917,2026-05-01,North,consumer,electronics,,3179.67
ORD-159918,2026-05-01,North,consumer,grocery,,2502.19
ORD-159919,2026-05-01,North,consumer,electronics,,2091.99
ORD-159920,2026-05-01,North,consumer,grocery,,2250.75
ORD-159921,2026-05-01,North,consumer,electronics,,1311.26
ORD-159922,2026-05-01,North,consumer,fashion,,2833.66
ORD-159923,2026-05-01,North,consumer,fashion,,2616.26
ORD-159924,2026-05-01,North,consumer,electronics,,2305.27
ORD-159925,2026-05-01,North,consumer,grocery,,1744.47
ORD-159926,2026-05-01,North,consumer,electronics,,1237.84
ORD-159927,2026-05-01,North,smb,fashion,,23931.37
ORD-159928,2026-05-01,North,smb,electronics,,22229.63
ORD-159929,2026-05-01,North,smb,fashion,,19788.62
ORD-159930,2026-05-01,North,smb,electronics,,24570.59
ORD-159931,2026-05-01,North,smb,grocery,,11270.85
ORD-159932,2026-05-01,North,smb,grocery,,21049.14
ORD-159933,2026-05-01,North,smb,electronics,,14450.05
ORD-159934,2026-05-01,North-West,consumer,electronics,,1629.16
ORD-159935,2026-05-01,North-West,consumer,electronics,,2740.59
ORD-159936,2026-05-01,North-West,consumer,grocery,,3650.47
ORD-159937,2026-05-01,North-West,consumer,electronics,,1518.18
ORD-159938,2026-05-01,North-West,consumer,fashion,,3193.45
ORD-159939,2026-05-01,North-West,consumer,fashion,,1314.59
ORD-159940,2026-05-01,North-West,consumer,electronics,,3855.24
ORD-159941,2026-05-01,North-West,consumer,grocery,,1033.07
ORD-159942,2026-05-01,North-West,consumer,electronics,,697.04
ORD-159943,2026-05-01,North-West,consumer,electronics,,2226.35
ORD-159944,2026-05-01,North-West,consumer,electronics,,1093.11
ORD-159945,2026-05-01,North-West,consumer,electronics,,2515.01
ORD-159946,2026-05-01,North-West,consumer,electronics,,1553.53
ORD-159947,2026-05-01,North-West,consumer,electronics,,3011.51
ORD-159948,2026-05-01,North-West,consumer,electronics,,2220.0
ORD-159949,2026-05-01,North-West,consumer,electronics,,1609.59
ORD-159950,2026-05-01,North-West,consumer,fashion,,2673.38
ORD-159951,2026-05-01,North-West,consumer,fashion,,1587.24
ORD-159952,2026-05-01,North-West,consumer,electronics,,2316.1
ORD-159953,2026-05-01,North-West,consumer,electronics,,1826.21
ORD-159954,2026-05-01,North-West,consumer,grocery,,3050.24
ORD-159955,2026-05-01,North-West,consumer,fashion,,1262.79
ORD-159956,2026-05-01,North-West,consumer,electronics,,939.69
ORD-159957,2026-05-01,North-West,consumer,grocery,,2924.7
ORD-159958,2026-05-01,North-West,consumer,electronics,,1155.69
ORD-159959,2026-05-01,North-West,consumer,electronics,,2515.36
ORD-159960,2026-05-01,North-West,consumer,electronics,,3342.96
ORD-159961,2026-05-01,North-West,consumer,electronics,,3034.61
ORD-159962,2026-05-01,North-West,consumer,fashion,,2181.15
ORD-159963,2026-05-01,North-West,consumer,grocery,,3295.79
ORD-159964,2026-05-01,North-West,consumer,fashion,,2376.01
ORD-159965,2026-05-01,North-West,consumer,fashion,,1368.27
ORD-159966,2026-05-01,North-West,consumer,grocery,,4151.16
ORD-159967,2026-05-01,North-West,consumer,grocery,,1787.38
ORD-159968,2026-05-01,North-West,consumer,electronics,,2639.24
ORD-159969,2026-05-01,North-West,consumer,fashion,,2443.73
ORD-159970,2026-05-01,North-West,consumer,electronics,,1169.64
ORD-159971,2026-05-01,North-West,consumer,fashion,,3214.56
ORD-159972,2026-05-01,North-West,consumer,fashion,,2086.31
ORD-159973,2026-05-01,North-West,consumer,electronics,,3193.74
ORD-159974,2026-05-01,North-West,consumer,fashion,,1469.53
ORD-159975,2026-05-01,North-West,consumer,grocery,,1668.04
ORD-159976,2026-05-01,North-West,consumer,grocery,,2738.54
ORD-159977,2026-05-01,North-West,consumer,fashion,,3370.6
ORD-159978,2026-05-01,North-West,consumer,electronics,,2951.3
ORD-159979,2026-05-01,North-West,consumer,grocery,,789.84
ORD-159980,2026-05-01,North-West,consumer,electronics,,3193.99
ORD-159981,2026-05-01,North-West,consumer,fashion,,1941.6
ORD-159982,2026-05-01,North-West,consumer,fashion,,1224.79
ORD-159983,2026-05-01,North-West,consumer,electronics,,3371.01
ORD-159984,2026-05-01,North-West,consumer,electronics,,1876.79
ORD-159985,2026-05-01,North-West,consumer,grocery,,3290.14
ORD-159986,2026-05-01,North-West,consumer,fashion,,2607.06
ORD-159987,2026-05-01,North-West,consumer,fashion,,2515.49
ORD-159988,2026-05-01,North-West,consumer,fashion,,3314.58
ORD-159989,2026-05-01,North-West,consumer,fashion,,1554.29
ORD-159990,2026-05-01,North-West,consumer,fashion,,3398.99
ORD-159991,2026-05-01,North-West,consumer,grocery,,944.74
ORD-159992,2026-05-01,North-West,consumer,grocery,,2572.09
ORD-159993,2026-05-01,North-West,consumer,electronics,,3847.96
ORD-159994,2026-05-01,North-West,consumer,electronics,,3235.95
ORD-159995,2026-05-01,North-West,consumer,fashion,,2415.81
ORD-159996,2026-05-01,North-West,consumer,electronics,,3803.04
ORD-159997,2026-05-01,North-West,consumer,electronics,,1754.94
ORD-159998,2026-05-01,North-West,consumer,electronics,,2698.83
ORD-159999,2026-05-01,North-West,consumer,grocery,,2206.38
ORD-160000,2026-05-01,North-West,smb,fashion,,17342.87
ORD-160001,2026-05-01,North-West,smb,fashion,,21765.37
ORD-160002,2026-05-01,North-West,smb,grocery,,7856.38
ORD-160003,2026-05-01,North-West,smb,fashion,,19608.63
ORD-160004,2026-05-01,North-West,smb,grocery,,27724.22
ORD-160005,2026-05-01,North-West,smb,electronics,,22341.42
ORD-160006,2026-05-01,North-West,smb,electronics,,10220.64
ORD-160007,2026-05-01,North-West,smb,grocery,,19715.6
ORD-160008,2026-05-01,North-West,smb,electronics,,15787.28
ORD-160009,2026-05-01,South,consumer,electronics,,2242.54
ORD-160010,2026-05-01,South,consumer,electronics,,2988.47
ORD-160011,2026-05-01,South,consumer,electronics,,1625.27
ORD-160012,2026-05-01,South,consumer,grocery,,3115.15
ORD-160013,2026-05-01,South,consumer,electronics,,1521.06
ORD-160014,2026-05-01,South,consumer,grocery,,1046.67
ORD-160015,2026-05-01,South,consumer,fashion,,811.4
ORD-160016,2026-05-01,South,consumer,grocery,,3709.83
ORD-160017,2026-05-01,South,consumer,fashion,,2951.53
ORD-160018,2026-05-01,South,consumer,electronics,,2935.62
ORD-160019,2026-05-01,South,consumer,grocery,,2101.45
ORD-160020,2026-05-01,South,consumer,fashion,,3125.58
ORD-160021,2026-05-01,South,consumer,grocery,,1701.1
ORD-160022,2026-05-01,South,consumer,grocery,,1647.35
ORD-160023,2026-05-01,South,consumer,grocery,,2526.06
ORD-160024,2026-05-01,South,consumer,electronics,,2779.16
ORD-160025,2026-05-01,South,consumer,grocery,,1686.16
ORD-160026,2026-05-01,South,consumer,electronics,,3333.96
ORD-160027,2026-05-01,South,consumer,grocery,,1436.13
ORD-160028,2026-05-01,South,consumer,electronics,,2423.73
ORD-160029,2026-05-01,South,consumer,grocery,,2980.84
ORD-160030,2026-05-01,South,consumer,fashion,,722.08
ORD-160031,2026-05-01,South,consumer,grocery,,2218.32
ORD-160032,2026-05-01,South,consumer,fashion,,2980.45
ORD-160033,2026-05-01,South,consumer,fashion,,2662.55
ORD-160034,2026-05-01,South,consumer,electronics,,2714.87
ORD-160035,2026-05-01,South,consumer,electronics,,1538.36
ORD-160036,2026-05-01,South,consumer,electronics,,1991.76
ORD-160037,2026-05-01,South,consumer,grocery,,3222.64
ORD-160038,2026-05-01,South,consumer,electronics,,3867.0
ORD-160039,2026-05-01,South,consumer,electronics,,1350.73
ORD-160040,2026-05-01,South,consumer,grocery,,2147.95
ORD-160041,2026-05-01,South,consumer,grocery,,872.69
ORD-160042,2026-05-01,South,consumer,fashion,,2486.75
ORD-160043,2026-05-01,South,consumer,electronics,,2637.75
ORD-160044,2026-05-01,South,consumer,electronics,,2340.36
ORD-160045,2026-05-01,South,consumer,fashion,,3062.44
ORD-160046,2026-05-01,South,consumer,fashion,,602.15
ORD-160047,2026-05-01,South,consumer,electronics,,2288.73
ORD-160048,2026-05-01,South,consumer,grocery,,2976.46
ORD-160049,2026-05-01,South,consumer,electronics,,4079.15
ORD-160050,2026-05-01,South,consumer,fashion,,2538.63
ORD-160051,2026-05-01,South,smb,grocery,,16058.54
ORD-160052,2026-05-01,South,smb,grocery,,19403.02
ORD-160053,2026-05-01,South,smb,electronics,,22374.73
ORD-160054,2026-05-01,South,smb,grocery,,21380.5
ORD-160055,2026-05-01,South,smb,electronics,,5540.68
ORD-160056,2026-05-01,South,smb,grocery,,18357.59
ORD-160057,2026-05-01,East,consumer,fashion,,1027.63
ORD-160058,2026-05-01,East,consumer,fashion,,1421.33
ORD-160059,2026-05-01,East,consumer,grocery,,3123.49
ORD-160060,2026-05-01,East,consumer,fashion,,2222.96
ORD-160061,2026-05-01,East,consumer,grocery,,456.98
ORD-160062,2026-05-01,East,consumer,fashion,,2810.51
ORD-160063,2026-05-01,East,consumer,electronics,,2500.83
ORD-160064,2026-05-01,East,consumer,electronics,,3449.31
ORD-160065,2026-05-01,East,consumer,electronics,,2516.41
ORD-160066,2026-05-01,East,consumer,grocery,,2610.33
ORD-160067,2026-05-01,East,consumer,fashion,,2113.67
ORD-160068,2026-05-01,East,consumer,electronics,,1949.39
ORD-160069,2026-05-01,East,consumer,fashion,,1518.62
ORD-160070,2026-05-01,East,consumer,grocery,,1354.42
ORD-160071,2026-05-01,East,consumer,grocery,,2730.98
ORD-160072,2026-05-01,East,consumer,grocery,,1498.61
ORD-160073,2026-05-01,East,consumer,electronics,,2187.46
ORD-160074,2026-05-01,East,consumer,grocery,,3868.07
ORD-160075,2026-05-01,East,consumer,electronics,,3124.13
ORD-160076,2026-05-01,East,consumer,grocery,,2725.39
ORD-160077,2026-05-01,East,consumer,grocery,,2767.81
ORD-160078,2026-05-01,East,consumer,electronics,,1831.31
ORD-160079,2026-05-01,East,consumer,fashion,,1651.47
ORD-160080,2026-05-01,East,consumer,electronics,,3148.14
ORD-160081,2026-05-01,East,smb,grocery,,20779.33
ORD-160082,2026-05-01,East,smb,grocery,,9331.72
ORD-160083,2026-05-01,West,consumer,fashion,,3444.34
ORD-160084,2026-05-01,West,consumer,grocery,,2812.13
ORD-160085,2026-05-01,West,consumer,electronics,,2742.83
ORD-160086,2026-05-01,West,consumer,fashion,,2790.78
ORD-160087,2026-05-01,West,consumer,grocery,,2375.57
ORD-160088,2026-05-01,West,consumer,grocery,,2196.29
ORD-160089,2026-05-01,West,consumer,fashion,,1863.41
ORD-160090,2026-05-01,West,consumer,grocery,,2458.85
ORD-160091,2026-05-01,West,consumer,electronics,,1312.75
ORD-160092,2026-05-01,West,consumer,fashion,,2517.58
ORD-160093,2026-05-01,West,consumer,grocery,,3491.97
ORD-160094,2026-05-01,West,consumer,fashion,,2958.78
ORD-160095,2026-05-01,West,consumer,electronics,,2525.41
ORD-160096,2026-05-01,West,consumer,electronics,,977.44
ORD-160097,2026-05-01,West,consumer,electronics,,1956.38
ORD-160098,2026-05-01,West,consumer,grocery,,4520.73
ORD-160099,2026-05-01,West,consumer,electronics,,2570.18
ORD-160100,2026-05-01,West,consumer,electronics,,1578.4
ORD-160101,2026-05-01,West,consumer,fashion,,2489.33
ORD-160102,2026-05-01,West,consumer,grocery,,2680.02
ORD-160103,2026-05-01,West,consumer,grocery,,2400.7
ORD-160104,2026-05-01,West,consumer,electronics,,2606.54
ORD-160105,2026-05-01,West,consumer,grocery,,1699.29
ORD-160106,2026-05-01,West,consumer,grocery,,3981.01
ORD-160107,2026-05-01,West,consumer,electronics,,2211.34
ORD-160108,2026-05-01,West,consumer,fashion,,2366.04
ORD-160109,2026-05-01,West,consumer,fashion,,2076.95
ORD-160110,2026-05-01,West,consumer,grocery,,3797.29
ORD-160111,2026-05-01,West,consumer,electronics,,2098.48
ORD-160112,2026-05-01,West,consumer,electronics,,1674.8
ORD-160113,2026-05-01,West,consumer,fashion,,3044.88
ORD-160114,2026-05-01,West,consumer,electronics,,1534.17
ORD-160115,2026-05-01,West,consumer,fashion,,1128.97
ORD-160116,2026-05-01,West,consumer,electronics,,2127.17
ORD-160117,2026-05-01,West,consumer,grocery,,2218.11
ORD-160118,2026-05-01,West,consumer,grocery,,3620.07
ORD-160119,2026-05-01,West,consumer,electronics,,1296.5
ORD-160120,2026-05-01,West,consumer,fashion,,2209.14
ORD-160121,2026-05-01,West,consumer,fashion,,1945.62
ORD-160122,2026-05-01,West,smb,electronics,,17216.09
ORD-160123,2026-05-01,West,smb,grocery,,14111.11
ORD-160124,2026-05-01,West,smb,fashion,,12086.72
ORD-160125,2026-05-01,West,smb,fashion,,25809.66
ORD-160126,2026-05-01,West,smb,grocery,,18086.82
ORD-160127,2026-05-01,North-West,enterprise,grocery,ENT-002|Kalinga Mart,94626.51
ORD-160128,2026-05-01,North-West,enterprise,grocery,ENT-002|Kalinga Mart,87562.05
ORD-160129,2026-05-01,South,enterprise,grocery,ENT-025|Willow Stores,78305.39
ORD-160130,2026-05-01,East,enterprise,fashion,ENT-031|Corbett Traders,89590.51
ORD-160131,2026-05-01,East,enterprise,electronics,ENT-032|Dhruv Retail,84965.51
ORD-160132,2026-05-01,East,enterprise,fashion,ENT-033|Ember Stores,67436.71
ORD-160133,2026-05-01,East,enterprise,fashion,ENT-033|Ember Stores,80495.42
ORD-160134,2026-05-02,North,consumer,electronics,,1902.03
ORD-160135,2026-05-02,North,consumer,electronics,,860.65
ORD-160136,2026-05-02,North,consumer,electronics,,4445.86
ORD-160137,2026-05-02,North,consumer,grocery,,2464.22
ORD-160138,2026-05-02,North,consumer,grocery,,1616.38
ORD-160139,2026-05-02,North,consumer,grocery,,3973.44
ORD-160140,2026-05-02,North,consumer,electronics,,2501.14
ORD-160141,2026-05-02,North,consumer,fashion,,1138.72
ORD-160142,2026-05-02,North,consumer,electronics,,952.9
ORD-160143,2026-05-02,North,consumer,fashion,,3522.81
ORD-160144,2026-05-02,North,consumer,grocery,,2003.86
ORD-160145,2026-05-02,North,consumer,fashion,,1226.62
ORD-160146,2026-05-02,North,consumer,fashion,,1551.36
ORD-160147,2026-05-02,North,consumer,electronics,,1369.77
ORD-160148,2026-05-02,North,consumer,fashion,,3205.7
ORD-160149,2026-05-02,North,consumer,grocery,,2234.66
ORD-160150,2026-05-02,North,consumer,grocery,,2123.65
ORD-160151,2026-05-02,North,consumer,grocery,,3265.2
ORD-160152,2026-05-02,North,consumer,grocery,,1597.22
ORD-160153,2026-05-02,North,consumer,grocery,,2320.69
ORD-160154,2026-05-02,North,consumer,fashion,,3454.79
ORD-160155,2026-05-02,North,consumer,electronics,,2062.36
ORD-160156,2026-05-02,North,consumer,fashion,,1507.26
ORD-160157,2026-05-02,North,consumer,grocery,,1026.06
ORD-160158,2026-05-02,North,consumer,fashion,,2077.89
ORD-160159,2026-05-02,North,consumer,grocery,,3634.32
ORD-160160,2026-05-02,North,consumer,electronics,,1142.23
ORD-160161,2026-05-02,North,consumer,electronics,,2329.6
ORD-160162,2026-05-02,North,consumer,fashion,,449.28
ORD-160163,2026-05-02,North,consumer,grocery,,2970.04
ORD-160164,2026-05-02,North,consumer,fashion,,1629.9
ORD-160165,2026-05-02,North,consumer,fashion,,3090.24
ORD-160166,2026-05-02,North,consumer,fashion,,2898.91
ORD-160167,2026-05-02,North,smb,electronics,,17822.59
ORD-160168,2026-05-02,North,smb,fashion,,18564.53
ORD-160169,2026-05-02,North,smb,fashion,,21847.22
ORD-160170,2026-05-02,North,smb,electronics,,11707.27
ORD-160171,2026-05-02,North,smb,electronics,,13447.54
ORD-160172,2026-05-02,North,smb,fashion,,8047.35
ORD-160173,2026-05-02,North,smb,grocery,,27668.62
ORD-160174,2026-05-02,North-West,consumer,grocery,,3749.17
ORD-160175,2026-05-02,North-West,consumer,fashion,,1941.78
ORD-160176,2026-05-02,North-West,consumer,electronics,,3215.5
ORD-160177,2026-05-02,North-West,consumer,grocery,,2235.53
ORD-160178,2026-05-02,North-West,consumer,grocery,,3775.59
ORD-160179,2026-05-02,North-West,consumer,fashion,,1840.0
ORD-160180,2026-05-02,North-West,consumer,grocery,,2584.95
ORD-160181,2026-05-02,North-West,consumer,grocery,,1156.26
ORD-160182,2026-05-02,North-West,consumer,electronics,,1749.07
ORD-160183,2026-05-02,North-West,consumer,electronics,,3814.0
ORD-160184,2026-05-02,North-West,consumer,electronics,,1992.53
ORD-160185,2026-05-02,North-West,consumer,fashion,,2117.28
ORD-160186,2026-05-02,North-West,consumer,electronics,,3244.73
ORD-160187,2026-05-02,North-West,consumer,electronics,,1685.96
ORD-160188,2026-05-02,North-West,consumer,grocery,,2381.3
ORD-160189,2026-05-02,North-West,consumer,electronics,,2097.01
ORD-160190,2026-05-02,North-West,consumer,grocery,,2683.66
ORD-160191,2026-05-02,North-West,consumer,fashion,,2967.99
ORD-160192,2026-05-02,North-West,consumer,fashion,,2518.5
ORD-160193,2026-05-02,North-West,consumer,electronics,,570.19
ORD-160194,2026-05-02,North-West,consumer,fashion,,2303.49
ORD-160195,2026-05-02,North-West,consumer,electronics,,1832.62
ORD-160196,2026-05-02,North-West,consumer,fashion,,1191.77
ORD-160197,2026-05-02,North-West,consumer,grocery,,300.0
ORD-160198,2026-05-02,North-West,consumer,grocery,,1649.76
ORD-160199,2026-05-02,North-West,consumer,electronics,,3694.83
ORD-160200,2026-05-02,North-West,consumer,fashion,,2717.23
